"","PARTYID","TAX","FUND","HAPPY","LIFE","SATJOB","SATFIN","FINALTER","XMOVIE","FEAR","PISTOL","SHOTGUN","RIFLE","PHONE","YEAR","ID_","CLASS_"
"1438","5","1",NA,"1","1","3","2","1",0,1,"1","1","1","3",1994,"190","3"
"1439","6","1","3","2","2","3","3","3",1,0,"1","1","1","3",1994,"199","3"
"1440","1","1","2","2","1","1","3","2",0,1,"2","2","2","3",1994,"209","2"
"1441","2","1",NA,"2","1","2","2","3",1,1,"1","1","2","4",1994,"240","2"
"1442","3","2","3","2","2","1","1","1",0,0,"2","2","2","3",1994,"248","2"
"1443","5","1","3","2","2","2","2","3",0,1,"2","2","2","3",1994,"249","3"
"1444","1","2","1","2","2",NA,"1","1",NA,1,"2","2","2","3",1994,"300","2"
"1445","0","1","2","2","1","3","2","1",0,0,"1","1","2","3",1994,"325","2"
"1446","5","1","1","2","2","1","2","3",NA,0,"2","2","2","3",1994,"328","2"
"1447","0","2","2","2","2","1","2","3",0,0,"2","1","2","3",1994,"330","3"
"1448","1","1","2","1","1","1","1","1",0,1,"1","1","1","3",1994,"332","3"
"1449","1","2","2","2","2","2","2","1",0,0,"2","2","2","3",1994,"360","3"
"1450","3","1","1","2","1","2","1","3",0,1,"2","2","2","3",1994,"366","3"
"1451","5","2","2","1","1","1","1","1",0,0,"2","2","2","3",1994,"376","3"
"1452","2","2","2","1","1","1","2","3",NA,0,"1","1","1","3",1994,"377","3"
"1453","6","2","1","1","1","1","1","1",1,1,"1","1","1","3",1994,"382","3"
"1454","5","1","3","1","2","2","2","1",0,0,"2","2","2","3",1994,"389","3"
"1455","4","1","1","3","2","2","2","1",NA,0,"2","2","2","3",1994,"392","3"
"1456","5","1","2","2","1","2","2","3",0,0,"1","1","1","4",1994,"398","3"
"1457","1","1","2","3","1","2","3","1",NA,1,"2","2","2","3",1994,"399","2"
"1458","0","1","1","2","2","2","2","3",NA,0,"1","2","2","3",1994,"407","2"
"1459","1","1","1","2","2","3","2","3",1,1,"2","2","2","3",1994,"409","2"
"1460","2","1","2","1","1","1","2","2",NA,1,"2","2","2","3",1994,"416","3"
"1461","6","1","2","2","2","2","2","3",NA,1,"1","2","2","3",1994,"430","3"
"1462","1","1","2","2","1","2","1","2",0,1,"2","2","2","3",1994,"434","3"
"1463","1","1","2","2","2","2","2","3",0,0,"2","2","2","3",1994,"446","1"
"1464","5","1","2","1","1",NA,"1","3",NA,0,"1","2","2","3",1994,"472","3"
"1465","4","2","1","2","1","2","2","3",1,0,"2","2","1","3",1994,"482","2"
"1466","1","2","2","1","2","1","2","2",1,1,"2","1","1","3",1994,"492","3"
"1467","1","1","2","2","2","2","2","1",NA,1,"2","2","2","3",1994,"501","2"
"1468","2","1","1","2","1","3","3","3",0,0,"2","2","2","3",1994,"508","3"
"1469","3","2","1","2","2","2","1","1",0,1,"2","2","2","3",1994,"510","3"
"1470","5",NA,"3","2","2",NA,"2","3",0,1,"2","2","2","3",1994,"518","2"
"1471","5","1","2","2","2","2","2","2",0,1,"2","2","2","3",1994,"520","2"
"1472","2","1","3","2","1","2","2","3",0,1,"2","2","2","3",1994,"522","2"
"1473","6","1","2","1","1","1","2","3",0,0,"2","2","2","3",1994,"529","2"
"1474","0","2","3","1","2","2","1","3",1,0,"2","2","2","3",1994,"537","3"
"1475","0","1","1","3","2","4","3","1",0,1,"2","2","2","1",1994,"555","2"
"1476","2","1","2","3","2","1","2","3",NA,1,"2","2","1","3",1994,"561","2"
"1477","4","1","1","2","2","3","3","1",0,0,"2","2","1","3",1994,"564","3"
"1478","3","1","2","2","2","2","2","1",0,0,"2","2","2","3",1994,"574","3"
"1479","3","1","2","1","1","1","2","3",0,0,"1","1","1","3",1994,"577","3"
"1480","5","1","1","1","1","2","2","1",0,0,"2","2","2","3",1994,"583","3"
"1481","4","2","1","1","1","2","2","1",0,1,"2","2","2","3",1994,"631","2"
"1482","4","1","1","2","1","1","1","1",0,1,"2","2","2","3",1994,"635","2"
"1483","5",NA,"1","3","3","3","3","3",0,1,"1","1","1","3",1994,"636","2"
"1484","1","3","2","1","1","1","1","1",1,1,"2","2","2","3",1994,"646","3"
"1485","0","1","1","2","2",NA,"3","2",1,1,"2","2","2","3",1994,"647","2"
"1486","1","1",NA,"3","1","1","2","1",1,1,"2","2","2","3",1994,"662","3"
"1487","5","1","3","2","2","2","2","1",NA,1,"1","1","1","3",1994,"696","3"
"1488","6","1","1","1","1","1","1","3",NA,0,"2","1","1","3",1994,"704","3"
"1489","3","1","2","2","2","1","2","1",1,0,"2","2","2","4",1994,"705","3"
"1490","0","1","3","2","1","1","1","1",0,0,"1","1","1","3",1994,"706","3"
"1491","0","1","1","2","3","1","3","2",0,1,"1","1","2","3",1994,"710","3"
"1492","6","1","2","1","1","1","2","1",0,1,"2","2","2","3",1994,"712","3"
"1493","1","1","1","2","2","2","2","3",NA,1,"2","1","2","3",1994,"713","2"
"1494","3","2","2","2","1","2","2","3",0,0,"2","2","2","3",1994,"719","3"
"1495","1","2","2","1","1","1","1","1",0,0,"2","1","2","3",1994,"725","4"
"1496","4","2","2","2","1","2","2","3",1,1,"2","1","2","3",1994,"740","2"
"1497","1","2","2","1","1",NA,"1","3",NA,1,"1","1","1","3",1994,"742","3"
"1498","2","1","2","2","2","2","1","3",1,0,"2","2","2","3",1994,"744","3"
"1499","2","1","2","2","2",NA,"3","2",0,1,"2","2","2","3",1994,"746","2"
"1500","4","1","2","2","2","2","1","1",0,0,"2","2","2","3",1994,"750","3"
"1501","0","2","3","1","1","1","1","3",NA,0,"2","2","2","3",1994,"754","3"
"1502","3","2","3","1","1","2","1","1",0,0,"2","2","2","3",1994,"762","2"
"1503","5","1","2","1","1","1","2","1",NA,0,"2","2","2","3",1994,"767","3"
"1504","1","1","2","2","1","1","3","2",0,0,"2","2","2","1",1994,"782","2"
"1505","6","1","3","3","1","2","2","2",0,0,"2","2","2","3",1994,"785","4"
"1506","5","1","3","2","2","1","1","3",0,0,"1","2","2","3",1994,"789","4"
"1507","6","1","2","2","1","3","2","3",0,0,"2","2","2","3",1994,"795","4"
"1508","6","1","2","1","1","1","2","3",NA,1,"2","1","2","3",1994,"796","2"
"1509","6","1","2","1","2","1","2","1",0,1,"2","2","2","3",1994,"800","4"
"1510","5","1","3","1","1","2","1","1",1,0,"2","2","2","3",1994,"803","3"
"1511","1","1","3","2","2","3","2","3",0,0,"2","2","2","3",1994,"806","3"
"1512","6","1","2","1","1",NA,"1","1",NA,1,"1","2","2","3",1994,"829","3"
"1513","1","1","3","1","2","1","2","1",NA,1,"2","2","2","3",1994,"834","3"
"1514","6","1","2","2","2","2","2","2",0,1,"2","2","2","3",1994,"840","3"
"1515","1","1","1","1","2","2","2","2",0,0,"2","2","2","3",1994,"845","2"
"1516","2","1","2","2","1","1","2","2",NA,1,"2","1","2","3",1994,"846","3"
"1517","3","1","1","2","1","2","1","1",0,0,"1","2","1","3",1994,"855","2"
"1518","1","2","1","3","1","3","2","2",1,0,"2","2","2","3",1994,"869","2"
"1519","2",NA,"1","3","2","1","2","1",1,0,"1","1","1","3",1994,"873","2"
"1520","0","1","1","1","2","1","2","3",NA,1,"2","2","2","3",1994,"881","2"
"1521","5","1","3","2","1","1","2","3",1,1,"1","2","2","1",1994,"890","3"
"1522","5","1","3","2","1","2","3","1",1,0,"2","1","2","3",1994,"891","3"
"1523","7","1","2","2","1","2","3","1",1,0,"2","2","2","3",1994,"894","3"
"1524","5","2","1","2","1","1","2","1",NA,1,"2","2","1","3",1994,"899","3"
"1525","0","1","3","2","2","2","2","1",1,1,"1","2","1","3",1994,"900","1"
"1526","0","1","3","2","1","1","3","3",1,1,"2","2","2","3",1994,"903","2"
"1527","5","1","2","2","2","2","3","2",0,1,"2","2","2","3",1994,"920","2"
"1528","5","2","1","2","1","3","2","3",0,1,"2","1","1","3",1994,"929","3"
"1529","3","2","2","2","1","1","2","1",0,1,"2","2","1","3",1994,"931","3"
"1530","0","1","2","2","1","1","3","3",NA,1,"2","2","2","3",1994,"932","1"
"1531","1","2","1","1","1","1","2","3",0,1,"2","2","2","3",1994,"938","2"
"1532","3","1","2","2","2","1","2","3",0,1,"2","2","2","3",1994,"949","2"
"1533","5","2","1","2","2","4","2","2",0,0,"2","2","2","3",1994,"986","2"
"1534","0","2","2","1","2",NA,"2","3",1,0,"2","2","2","3",1994,"1001","3"
"1535","3","2",NA,"2","2","2","2","3",0,1,"2","2","2","3",1994,"1006","2"
"1536","1","1","3","1","2","1","1","1",NA,0,"2","2","2","3",1994,"1010","4"
"1537","4","1","2","2","2","1","2","1",0,0,"2","2","1","3",1994,"1014","3"
"1538","0","2","2","2","3",NA,"2","3",0,0,"2","2","2","3",1994,"1033","2"
"1539","1","1","2","2","1","2","2","3",0,1,"2","2","2","3",1994,"1036","3"
"1540","1","1","2","2","2","2","2","3",0,1,"2","2","2","3",1994,"1040","2"
"1541","6","1","1","2","2","1","2","1",0,1,"1","2","2","3",1994,"1044","3"
"1542","5","2",NA,"1","1",NA,"1","1",NA,0,"2","2","1","3",1994,"1046","2"
"1543","1","1","2","2","1","2","3","2",0,0,"1","1","1","3",1994,"1049","2"
"1544","1","2",NA,"1","1","1","1","3",1,0,"2","1","2","3",1994,"1057","3"
"1545","6","1","2","1","1","2","3","3",0,0,"2","1","1","3",1994,"1075","3"
"1546","1","2","2","2","1","2","2",NA,0,0,"2","2","2","3",1994,"1081","3"
"1547","1","1","1","1","1","3","2","1",0,0,"2","2","1","3",1994,"1083","3"
"1548","5","1",NA,"1","2",NA,"2","3",0,1,"2","2","1","3",1994,"1086","3"
"1549","6","1","2","1","2","1","1","2",0,0,"1","1","2","3",1994,"1093","3"
"1550","1","1","3","2","2","2","1","3",NA,0,"2","1","2","3",1994,"1094","2"
"1551","5","1","3","1","2","1","1","1",1,0,"2","2","2","3",1994,"1097","3"
"1552","1","1","3","1","1","2","2","1",0,0,"2","1","2","3",1994,"1121","3"
"1553","7","1","2","3","2","1","3","2",1,0,"2","2","2","3",1994,"1131","2"
"1554","6","3","2","2","1","2","2","2",0,0,"2","2","1","3",1994,"1163","2"
"1555","3","2","2","2","2","1","2","3",1,0,"1","1","1","3",1994,"1169","2"
"1556","1","1","1","2","2","2","2","2",1,0,"2","2","2","3",1994,"1171","3"
"1557","5","1","1","1","1","1","1","3",0,1,"2","2","2","2",1994,"1175","3"
"1558","1","1","1","2","3","2","3","1",0,0,"2","2","2","3",1994,"1182","1"
"1559","2","1","3","1","1","2","2","3",0,0,"2","1","1","3",1994,"1184","2"
"1560","0","2","2","2","2","3","3","1",NA,0,"2","2","2","3",1994,"1198","2"
"1561","1","1","2","2","1","2","2","1",0,0,"2","2","2","3",1994,"1207","3"
"1562","2","1","2","1","2",NA,"3","2",0,0,"2","2","2","3",1994,"1221","3"
"1563","1","2","2","1","2","1","1","3",NA,0,"2","2","2","3",1994,"1223","3"
"1564","2","1","2","1","1","1","3","2",1,0,"1","1","1","3",1994,"1227","3"
"1565","4","1","2","2","1","3","1","1",0,0,"2","2","2","3",1994,"1238","3"
"1566","3","1","2","3","3","4","3","2",1,0,"1","1","1","2",1994,"1240","2"
"1567","4","2","3","2","1","1","2","3",0,0,"2","1","1","3",1994,"1243","3"
"1568","1","1","2","1","2","1","2","3",1,0,"2","1","1","3",1994,"1244","2"
"1569","3","1","3","2","2","3","3","1",0,0,"2","1","1","2",1994,"1260","2"
"1570","0","2","3","1","1","1","2","3",NA,0,"1","1","1","3",1994,"1281","3"
"1571","1","2","2","2","2","3","3","3",NA,0,"1","1","1","3",1994,"1282","2"
"1572","6","1","1","2","2","1","3","2",1,1,"2","1","2","3",1994,"1285","2"
"1573","1","2","1","2","2","2","2","1",NA,1,"1","2","2","3",1994,"1295","2"
"1574","6","1",NA,"1","2","1","3","3",1,0,"2","1","2","3",1994,"1304","1"
"1575",NA,"1","3","2","2","3","2","3",1,NA,"2","2","2","3",1994,"1323","2"
"1576","2",NA,"1","2","2",NA,"3","3",0,1,"2","2","2","3",1994,"1332","3"
"1577","1","1","2","2","1","1","3","1",0,1,"2","1","1","3",1994,"1337","2"
"1578","1","1","1","1","2","2","2","1",0,0,"2","2","2","3",1994,"1357","3"
"1579","6","1","1","1","2","2","1","1",0,0,"2","2","2","3",1994,"1364","3"
"1580","1","1","2","2","2","2","2","1",0,0,"2","1","1","3",1994,"1365","3"
"1581","5","1","3","2","1","1","2","1",NA,1,"2","2","2","3",1994,"1371","3"
"1582","4","2","2","1","2","1","2","1",0,0,"2","2","2","3",1994,"1381","3"
"1583","1","1","1","1","1","4","2","1",1,0,"2","2","2","3",1994,"1392","3"
"1584","1","1","2","2","2","1","2","1",NA,0,"2","2","2","3",1994,"1393","3"
"1585","1","2","2","3","2","2","2","3",0,0,"2","2","2","3",1994,"1394","3"
"1586","5","1","2","1","1","1","2","3",0,0,"1","2","1","3",1994,"1399","3"
"1587","4",NA,NA,"2","1","1","1","1",0,1,"2","2","2","3",1994,"1401","3"
"1588","3","1","3","1","2","1","3","3",1,0,"2","1","1","3",1994,"1419","2"
"1589","6","1","2","2","1","1","3","1",1,0,"1","2","2","3",1994,"1425","3"
"1590","4","2","1","1","1","2","1","3",NA,1,"2","1","2","3",1994,"1426","3"
"1591",NA,"2","2","2","1","1","3","3",NA,0,"2","2","2","3",1994,"1428","2"
"1592","6","1","2","1","1","2","1","1",0,0,"2","2","1","3",1994,"1430","3"
"1593","4","1","2","2","1","2","1","1",NA,1,"1","2","1","3",1994,"1439","3"
"1594","5","1","2","1","2","2","2","3",1,1,"2","2","2","3",1994,"1442","2"
"1595","2","2","2","1","1","1","1","3",0,0,"2","2","2","3",1994,"1457","2"
"1596","3","1","2","2","2","1","2","1",0,1,"2","2","2","3",1994,"1458","2"
"1597","6","2","3","1","1","1","2","3",NA,1,"2","2","2","3",1994,"1460","2"
"1598","3","1","3","1","1","1","1","3",NA,0,"1","1","1","3",1994,"1469","2"
"1599","3","1","3","1","1","2","2","1",0,0,"2","2","1","3",1994,"1472","2"
"1600","5","1","1","2","2","2","1","2",0,0,"2","1","2","3",1994,"1479","3"
"1601","6","1","1","2","2","2","2","3",0,0,"1","1","1","3",1994,"1481","3"
"1602","5","1","1","2","2","2","1","3",NA,0,"1","2","2","3",1994,"1490","3"
"1603","5","1","3","2","2","3","1","1",0,0,"2","2","2","3",1994,"1492","3"
"1604","4","1","1","1","1","1","1","3",1,0,"2","2","2","3",1994,"1499","3"
"1605","1","2","1","1","1","1","1","3",0,1,"2","1","2","3",1994,"1503","3"
"1606","5","1","2","1","1","1","1","1",NA,0,"2","2","1","3",1994,"1523","2"
"1607","4","2","1","1","2","1","3","3",0,1,"2","2","2","3",1994,"1526","2"
"1608","5","2","2","1","2","2","2","2",0,1,"1","2","2","3",1994,"1528","2"
"1609","6","1","1","2","1",NA,"2","2",0,1,"2","2","2","3",1994,"1543","2"
"1610","4","1","2","2","1","1","2","1",NA,1,"1","1","1","3",1994,"1549","3"
"1611","3","2","1","1","1","1","1","1",0,1,"2","2","2","3",1994,"1551","2"
"1612","6","1","1","1","1","1","1","1",0,0,"2","2","2","3",1994,"1554","3"
"1613","3","2","3","2","1","2","1","3",NA,1,"2","1","1","3",1994,"1565","3"
"1614","6","1","2","1","1","1","1","1",0,0,"2","1","1","3",1994,"1569","2"
"1615","3","2","1","1","2","2","1","1",1,0,"2","2","2","1",1994,"1574","2"
"1616","6","1","3","1","1",NA,"2",NA,0,1,"1","1","1","3",1994,"1575","2"
"1617","4","1","2","1","1","2","2","3",NA,0,"1","2","2","3",1994,"1588","3"
"1618","7","2",NA,"3","3","2","3","2",1,1,"2","1","2","3",1994,"1592","2"
"1619","0","1","2","2","2","4","3","3",0,1,"2","2","2","3",1994,"1597","3"
"1620","3","1","3","2","2","3","2","3",1,0,"2","2","2","4",1994,"1612","2"
"1621","2","2",NA,"1","1","1","2","1",0,1,"2","2","2","3",1994,"1616","3"
"1622","1","1","3","2","2","2","2","3",1,0,"2","2","2","3",1994,"1628","2"
"1623","5","1","1","2","2","1","2","1",1,0,"1","2","2","3",1994,"1630","3"
"1624","3","2","1","2","2","2","2","1",1,0,"1","1","1","3",1994,"1640","2"
"1625","5","1","1","2","2","3","2","3",NA,1,"1","1","1","3",1994,"1641","3"
"1626","0","2","3","1","2","2","1","3",0,0,"2","2","2","3",1994,"1653","3"
"1627","6","1","3","3","1","1","1","1",NA,1,"1","1","1","3",1994,"1654","3"
"1628","3","1","3","1","1","1","2","2",0,0,"2","2","2","3",1994,"1655","3"
"1629","3","2","1","1","1",NA,"1","3",NA,1,"2","2","2","3",1994,"1660","3"
"1630","2","1","3","1","1","1","1","1",1,1,"2","2","2","3",1994,"1662","3"
"1631","3","1","2","2","2","4","2","1",0,0,"2","2","2","3",1994,"1670","2"
"1632","4","1","1","2","1","2","2","3",1,0,"2","2","2","3",1994,"1672","2"
"1633","6","1","1","1","1","2","1","1",NA,0,"1","1","1","3",1994,"1673","2"
"1634","5","1","2","1","1","2","2","1",0,1,"2","1","2","3",1994,"1680","3"
"1635","0","1","1","1","1","3","1","1",1,0,"1","1","1","3",1994,"1683","3"
"1636","3","2","2","1","1","1","1","1",0,1,"1","1","1","3",1994,"1686","3"
"1637","2","2","3","1","1","1","1","3",0,0,"2","2","2","3",1994,"1689","3"
"1638","1","1","1","2","1",NA,"1","3",0,0,"2","2","2","3",1994,"1699","2"
"1639","3","1","1","2","2","1","3","3",0,1,"2","2","2","3",1994,"1702","2"
"1640","4","1","2","2","1","3","3","2",NA,0,"2","2","2","3",1994,"1710","2"
"1641","5","2","2","2","2","2","2","1",0,0,"1","1","1","3",1994,"1713","3"
"1642","6","2","1","2","2","2","3","2",0,0,"2","2","2","3",1994,"1719","2"
"1643","2","3","3","2","1","2","2","2",0,1,"2","2","1","3",1994,"1738","3"
"1644","4","2","1","1","2",NA,"1","1",NA,1,"2","2","2","1",1994,"1740","4"
"1645","5","2","3","3","2","4","3","2",NA,1,"2","2","2","3",1994,"1749","3"
"1646","5","2","2","2","1","1","2","1",NA,0,"1","1","1","3",1994,"1754","2"
"1647","5","1","3","2","1","2","2","1",0,1,"1","2","1","3",1994,"1755","3"
"1648","0","1","1","2","2","2","3","2",NA,1,"2","2","2","3",1994,"1763","2"
"1649","4","1",NA,"1","1","1","2","1",1,1,"1","1","1","3",1994,"1788","3"
"1650","4","1","3","2","2","3","2","2",0,0,"1","1","1","3",1994,"1800","3"
"1651","6","1","1","2","1","2","2","1",NA,1,"2","1","2","3",1994,"1805","2"
"1652","3","2","1","1","1","1","1","3",0,0,"2","2","2","1",1994,"1816","2"
"1653","6","1","1","2","1","2","2","1",1,0,"2","1","1","3",1994,"1826","3"
"1654","6","2","1","1","1","1","1","3",0,1,"1","2","1","3",1994,"1834","3"
"1655","5","1","1","2","1","1","2","1",0,1,"1","1","2","3",1994,"1852","2"
"1656","6","2","1","1","1","2","1","1",NA,0,"1","1","2","3",1994,"1857","3"
"1657","6","1","1","1","1","1","2","3",0,1,"2","2","2","3",1994,"1862","3"
"1658","5","1","1","2","1","1","2","3",NA,0,"1","1","1","3",1994,"1873","3"
"1659","1","1","3","3","2","4","3","2",0,1,"2","2","1","3",1994,"1879","2"
"1660","0","1","1","1","1","1",NA,"1",0,0,"1","1","1","3",1994,"1894","3"
"1661","1","1","2","2","1","1","2","2",NA,1,"2","2","2","3",1994,"1898","2"
"1662","1","2","3","2","2","3","3","3",0,0,"2","1","1","3",1994,"1899","3"
"1663","1","1","1","1","1","2","1","1",NA,0,"1","1","1","3",1994,"1908","3"
"1664","1","1","1","2","2","1","2","1",1,0,"2","2","1","3",1994,"1912","2"
"1665","3","2","1","2","2","2","2","1",NA,0,"2","2","2","3",1994,"1915","2"
"1666","5","2","1","1","2","1","2","2",0,0,"2","2","2","3",1994,"1923","3"
"1667","1","2","1","1","2","1","2","3",NA,0,"2","1","1","3",1994,"1925","3"
"1668","6","1","1","3","2","3","2","3",1,0,"1","1","1","3",1994,"1928","2"
"1669","5","1","3","2","1",NA,"1","1",NA,0,"2","2","1","3",1994,"1935","2"
"1670","0","2","2","2","2","1","1","3",NA,0,"1","1","1","3",1994,"1941","3"
"1671","1","1","1","3","2","2","2","3",1,0,"1","1","1","3",1994,"1953","3"
"1672","1","2","3","2","1","1","2","1",0,1,"1","1","1","3",1994,"1959","3"
"1673","4","1","3","1","1","2","2","1",0,1,"2","2","2","3",1994,"1972","2"
"1674","3","1","2","1","1","1","3","2",0,0,"2","2","2","3",1994,"1973","2"
"1675","3","1","1","2","2","1","3","2",0,1,"2","2","1","3",1994,"1977","3"
"1676","0","2","1","2","2","2","2","1",1,1,"2","2","2","1",1994,"1993","2"
"1677","1","2","3","2","1",NA,"1","3",0,0,"1","1","1",NA,1994,"2001","3"
"1678","6","1","3","2","1","1","3","1",1,1,NA,NA,NA,"3",1994,"2012","3"
"1679","0","1","1","2","2",NA,"2","3",0,1,"2","2","2","3",1994,"2030","2"
"1680","1","1","2","2","2","2","2","3",1,0,"1","1","1","3",1994,"2055","2"
"1681","1","1","2","2","2","1","2","1",1,0,"2","2","2","3",1994,"2058","2"
"1682","1","2","2","2","2","2","3","1",NA,0,"1","1","1","3",1994,"2066","2"
"1683","0","1","2","2","2","1","2","3",0,0,"2","2","2","3",1994,"2070","2"
"1684","6","2","1","1","1","1","1","1",0,0,"1","1","1","3",1994,"2076","3"
"1685","5","1","3","1","2","3","2","3",1,0,"1","1","1","3",1994,"2083","2"
"1686","1","2","2","3","3","3","2","2",0,0,"1","2","1","3",1994,"2085","2"
"1687","6","1","1","1","1","2","1","3",1,0,"1","1","1","3",1994,"2093","2"
"1688","1","2","3","1","2",NA,"2","1",0,0,"2","2","2","3",1994,"2096","3"
"1689","3","1","1","2","2","2","1","1",NA,0,"2","2","2","3",1994,"2113","2"
"1690","0","2","3","1","1",NA,"1","3",0,0,"2","1","1","3",1994,"2121","3"
"1691","0","1","1","2","1","1","1","1",0,0,"2","1","2","3",1994,"2132","3"
"1692","3","2","2","2","2","2","2","1",0,1,"2","1","2","3",1994,"2151","3"
"1693","6","1","3","1","1","1","1","1",0,0,"2","2","2","3",1994,"2152","4"
"1694","2","1","3","1","1","1","1","1",0,0,"1","1","1","3",1994,"2161","3"
"1695","6","1","1","2","1","1","1","1",1,0,"1","1","1","3",1994,"2175","3"
"1696","5","1","3","1","1","2","2","1",1,1,"2","2","2","3",1994,"2181","2"
"1697","1","2","1","1","1","1","1","1",NA,0,"2","2","2","3",1994,"2189","3"
"1698","3","1","1","1","2","2","1","1",0,0,"1","2","1","3",1994,"2204","2"
"1699","6","1","3","2","1","2","2","3",0,0,"1","1","1","3",1994,"2211","3"
"1700","4","1","1","2","1","1","3","2",NA,0,"1","2","1","3",1994,"2217","3"
"1701","0","2","1","2","1","1","2","3",0,0,"1","2","1","3",1994,"2218","3"
"1702","4","2","2","2","2","2","2","3",0,0,"2","2","2","3",1994,"2220","2"
"1703","5","2","1","2","1","3","2","3",0,0,"1","2","1","3",1994,"2226","2"
"1704","5","1","3","1","1","1","2","1",0,0,"2","2","2","3",1994,"2235","2"
"1705","4","1","1","1","1","1","1","3",0,0,"1","1","1","3",1994,"2260","3"
"1706","2","2","3","2","2","2","1","3",0,0,"2","2","2","3",1994,"2269","3"
"1707","1","2","3","2","1","2","2","2",NA,0,"2","2","2","3",1994,"2275","3"
"1708","1","1","3","2","1","1","2","3",NA,1,"2","2","2","3",1994,"2297","3"
"1709","3","2","3","1","1","1","1","3",0,0,"2","2","2","3",1994,"2298","2"
"1710","2","1","2","2","2","1","2","1",0,0,"1","1","1","3",1994,"2307","3"
"1711","5","1","2","1","2","1","2","1",0,0,"2","1","1","3",1994,"2316","2"
"1712","1","1","1","2","2","3","3","2",1,0,"2","2","2","3",1994,"2333","2"
"1713","1","2","3","2","1",NA,"1","2",0,1,"1","1","1","3",1994,"2343","3"
"1714","5","2","2","1","1","1","2","3",0,0,"2","2","2","3",1994,"2353","3"
"1715","1","2","2","1","1","2","2","1",0,0,NA,NA,NA,"3",1994,"2357","2"
"1716","4","1","2","2","1","2","1","1",NA,1,"2","2","1","3",1994,"2366","2"
